snapshot_version,cutoff_date,association_id,disease_code,pmid,subject_type,subject_id,source_field,evidence_text,evidence_start,evidence_end,confidence
ndro-mvp-v0.1.2-20260823,2026-08-23,ALS-R-015,ALS,20206953,geography,ALS-R-015-G01,affiliation,"Service de neurologie, hôpital d'instruction des armées Desgenettes, boulevard Pinel, Lyon cedex 03, France. [email redacted from public snapshot]",0,129,high
ndro-mvp-v0.1.2-20260823,2026-08-23,ALS-R-015,ALS,20206953,outcome,ALS-R-015-O01,abstract,"INTRODUCTION: An apparent increased risk for developing Amyotrophic Lateral Sclerosis (ALS), a multifactorial neurodegenerative disease, is considered to exist in the military population.",0,187,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,ALS-R-015,ALS,20206953,outcome,ALS-R-015-O02,abstract,"RESULTS: We report a series of 73 patients, 69 male and four female, average age of 52.5 years (range 27 to 72 years) with a peak of patients in the 50-59 year age class.",500,670,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,ALS-R-015,ALS,20206953,outcome,ALS-R-015-O03,abstract,CONCLUSION: The retrospective nature of the data and the incomplete population with loss of retired military personnel without CNMSS affiliation are limitations of our study.,1102,1276,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,ALS-R-015,ALS,20206953,population,ALS-R-015-P01,abstract,"RESULTS: We report a series of 73 patients, 69 male and four female, average age of 52.5 years (range 27 to 72 years) with a peak of patients in the 50-59 year age class.",500,670,high
ndro-mvp-v0.1.2-20260823,2026-08-23,ALS-R-015,ALS,20206953,population,ALS-R-015-P02,abstract,"The branch of military service was Army (n=26 patients), Air force (n=14), Navy (n=10) and State Police Force (n=22).",671,788,high
ndro-mvp-v0.1.2-20260823,2026-08-23,ALS-R-017,ALS,20554027,entity,ALS-R-017-E01,abstract,"Almost all IFN-gamma-R-positive (IFN-gamma-R(+)) cells corresponded to GFAP-positive (GFAP(+)) astrocytes, while none of IFN-gamma-R(+) cells corresponded to IBA1-positive (IBA1(+)) microglia or MBP-positive (MBP(+)) oligodendrocytes in these neurological cases.",538,800,high
ndro-mvp-v0.1.2-20260823,2026-08-23,ALS-R-017,ALS,20554027,geography,ALS-R-017-G01,affiliation,"Department of Psychiatry, The University of British Columbia, Vancouver, BC, Canada.",0,84,high
ndro-mvp-v0.1.2-20260823,2026-08-23,ALS-R-017,ALS,20554027,method_model,ALS-R-017-M01,abstract,"Also, we quantitatively analyzed the IFN-gamma-R expression by cultured human glial cells using immunocytochemistry and reverse transcription polymerase chain reaction (RT-PCR).",890,1067,high
ndro-mvp-v0.1.2-20260823,2026-08-23,ALS-R-017,ALS,20554027,method_model,ALS-R-017-M02,abstract,"To examine the glial expression of IFN-gamma-R in the human CNS, immunohistochemistry and quantitative analyses were performed on Alzheimer disease hippocampus, Parkinson disease substantia nigra, amyotrophic lateral sclerosis spinal cord and corresponding areas from non-neurological cases.",246,537,high
ndro-mvp-v0.1.2-20260823,2026-08-23,ALS-R-017,ALS,20554027,method_model,ALS-R-017-M03,title,Differential expression of interferon-gamma receptor on human glial cells in vivo and in vitro.,0,95,high
ndro-mvp-v0.1.2-20260823,2026-08-23,ALS-R-017,ALS,20554027,outcome,ALS-R-017-O01,abstract,"Although significant effects of interferon-gamma (IFN-gamma) on glial cells are well documented, information on the expression level and localization of glial IFN-gamma receptors (IFN-gamma-R) in the human central nervous system (CNS) is sparse.",0,245,high
ndro-mvp-v0.1.2-20260823,2026-08-23,ALS-R-017,ALS,20554027,outcome,ALS-R-017-O02,abstract,We observed a similar pattern of glial IFN-gamma-R expression in non-neurological cases.,801,889,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,ALS-R-017,ALS,20554027,outcome,ALS-R-017-O03,abstract,"In contrast to in vivo results, almost all IFN-gamma-R(+) cells were IBA1(+) in microglial cultures, GFAP(+) in astrocytic cultures and MBP(+) in oligodendrocytic cultures.",1068,1240,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,ALS-R-017,ALS,20554027,outcome,ALS-R-017-O04,abstract,"Moreover, no significant difference in IFN-gamma-R mRNA expression was found for these glial cell types by RT-PCR.",1241,1355,high
ndro-mvp-v0.1.2-20260823,2026-08-23,ALS-R-017,ALS,20554027,population,ALS-R-017-P01,abstract,"To examine the glial expression of IFN-gamma-R in the human CNS, immunohistochemistry and quantitative analyses were performed on Alzheimer disease hippocampus, Parkinson disease substantia nigra, amyotrophic lateral sclerosis spinal cord and corresponding areas from non-neurological cases.",246,537,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,ALS-R-019,ALS,20225928,entity,ALS-R-019-E01,title,TDP-43 and ubiquitinated cytoplasmic aggregates in sporadic ALS are low frequency and widely distributed in the lower motor neuron columns independent of disease spread.,0,169,high
ndro-mvp-v0.1.2-20260823,2026-08-23,ALS-R-019,ALS,20225928,geography,ALS-R-019-G01,affiliation,"Translational Research Program, Benaroya Research Institute at Virginia Mason, Seattle, Washington 98101, USA.",0,110,high
ndro-mvp-v0.1.2-20260823,2026-08-23,ALS-R-019,ALS,20225928,outcome,ALS-R-019-O01,abstract,We correlated ubiquitinated to TDP-43 aggregates on adjacent histological sections for the lumbar regions.,784,890,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,ALS-R-019,ALS,20225928,outcome,ALS-R-019-O02,abstract,"We found that TDP-43 cytoplasmic aggregates are seen in about 8% of motor neurons but there is marked variability between nervous systems, ranging from 0.4% to 20.6%.",891,1057,high
ndro-mvp-v0.1.2-20260823,2026-08-23,ALS-R-019,ALS,20225928,population,ALS-R-019-P01,abstract,"We examined TDP-43 cytoplasmic aggregates at four separate neuraxis levels - hypoglossal nucleus and cervical, thoracic, and lumbar anterior horns - in five controls and 20 sporadic ALS nervous systems from patients whose disease began in various sites, i.e. five bulbar, five arm, five trunk, and five leg onsets.",469,783,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,ALS-R-020,ALS,22350501,geography,ALS-R-020-G01,affiliation,"NeuroSky (Hong Kong) Co. Ltd, Hong Kong, People's Republic of China. [email redacted from public snapshot]",0,90,high
ndro-mvp-v0.1.2-20260823,2026-08-23,ALS-R-020,ALS,22350501,method_model,ALS-R-020-M01,title,EEG correlates of P300-based brain-computer interface (BCI) performance in people with amyotrophic lateral sclerosis.,0,117,high
ndro-mvp-v0.1.2-20260823,2026-08-23,ALS-R-020,ALS,22350501,outcome,ALS-R-020-O01,abstract,"Three types of EEG features were found to be good predictors of P300 BCI performance: (1) the root-mean-square amplitude and (2) the negative peak amplitude of the event-related potential to target stimuli (target ERP) at Fz, Cz, P3, Pz, and P4; and (3) EEG theta frequency (4.5-8 Hz) power at Fz, Cz, P3, Pz, P4, PO7, PO8 and Oz.",294,624,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,ALS-R-020,ALS,22350501,outcome,ALS-R-020-O02,abstract,"A statistical prediction model that used a subset of these features accounted for >60% of the variance in copy-spelling performance (p < 0.001, mean R(2) = 0.6175).",625,789,high
ndro-mvp-v0.1.2-20260823,2026-08-23,ALS-R-020,ALS,22350501,outcome,ALS-R-020-O03,abstract,The results enhance understanding of performance differences among P300 BCI users.,871,953,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,ALS-R-020,ALS,22350501,outcome,ALS-R-020-O04,abstract,The predictors found in this study might help in: (1) identifying suitable candidates for long-term P300 BCI operation; (2) assessing performance online.,954,1107,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,ALS-R-020,ALS,22350501,population,ALS-R-020-P01,abstract,"The correlations reflected between-subject, rather than within-subject, effects.",790,870,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,ALS-R-021,ALS,29035885,entity,ALS-R-021-E01,abstract,"BACKGROUND: Amyotrophic lateral sclerosis (ALS) shows a strong genetic basis, with SOD1, FUS, TARDBP, and C9ORF72 being the genes most frequently involved.",0,155,high
ndro-mvp-v0.1.2-20260823,2026-08-23,ALS-R-021,ALS,29035885,entity,ALS-R-021-E02,abstract,"BACKGROUND: Amyotrophic lateral sclerosis (ALS) shows a strong genetic basis, with SOD1, FUS, TARDBP, and C9ORF72 being the genes most frequently involved.",0,155,high
ndro-mvp-v0.1.2-20260823,2026-08-23,ALS-R-021,ALS,29035885,entity,ALS-R-021-E03,title,ALS-Related Mutant FUS Protein Is Mislocalized to Cytoplasm and Is Recruited into Stress Granules of Fibroblasts from Asymptomatic FUS P525L Mutation Carriers.,0,159,high
ndro-mvp-v0.1.2-20260823,2026-08-23,ALS-R-021,ALS,29035885,entity,ALS-R-021-E04,abstract,"BACKGROUND: Amyotrophic lateral sclerosis (ALS) shows a strong genetic basis, with SOD1, FUS, TARDBP, and C9ORF72 being the genes most frequently involved.",0,155,high
ndro-mvp-v0.1.2-20260823,2026-08-23,ALS-R-021,ALS,29035885,geography,ALS-R-021-G01,affiliation,"ALS Clinical Research Center and Laboratory of Neurochemistry, Department of Experimental Biomedicine and Clinical Neurosciences, University of Palermo, Palermo, Italy.",0,168,high
ndro-mvp-v0.1.2-20260823,2026-08-23,ALS-R-021,ALS,29035885,method_model,ALS-R-021-M01,abstract,METHODS: Western blots and immunocytochemistry were performed to study the subcellular localization of FUS protein.,533,648,high
ndro-mvp-v0.1.2-20260823,2026-08-23,ALS-R-021,ALS,29035885,outcome,ALS-R-021-O01,abstract,RESULTS: Fibroblasts from healthy controls and sporadic ALS cases showed a prominent nuclear FUS expression.,734,842,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,ALS-R-021,ALS,29035885,outcome,ALS-R-021-O02,abstract,"Cytoplasmic FUS was recruited into stress granules, which showed a time-dependent decrease in all subjects.",1123,1230,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,ALS-R-021,ALS,29035885,outcome,ALS-R-021-O03,abstract,"CONCLUSIONS: We show that in fibroblasts of FUS P525L mutation carriers, FUS mislocalized to the cytoplasm where it redistributed into stress granules with likely a dose effect, i.e. a higher number of cells with granules, which persist longer, than in controls and ALS cases.",1403,1679,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,ALS-R-021,ALS,29035885,population,ALS-R-021-P01,abstract,"OBJECTIVES: We studied the cellular expression of FUS protein and the effect of heat-shock- and dithiothreitol-induced stress in fibroblasts from FUS P525L mutation carriers, healthy controls, and patients with sporadic ALS.",308,532,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,ALS-R-022,ALS,28566164,entity,ALS-R-022-E01,title,Cervical spinal cord and motor unit pathology in a canine model of SOD1-associated amyotrophic lateral sclerosis.,0,113,high
ndro-mvp-v0.1.2-20260823,2026-08-23,ALS-R-022,ALS,28566164,geography,ALS-R-022-G01,affiliation,"Mason Eye Institute, University of Missouri School of Medicine, Columbia, MO, United States. Electronic address: [email redacted from public snapshot].",0,139,high
ndro-mvp-v0.1.2-20260823,2026-08-23,ALS-R-022,ALS,28566164,method_model,ALS-R-022-M01,abstract,"Degenerative myelopathy (DM), a naturally occurring disease in dogs, is quite similar to forms of ALS associated with SOD1 mutations and is likely to be a good model for these forms of the human disease.",183,386,high
ndro-mvp-v0.1.2-20260823,2026-08-23,ALS-R-022,ALS,28566164,method_model,ALS-R-022-M02,abstract,The sequence of histopathological changes that occur in DM was characterized by analyzing tissue samples obtained from affected dogs euthanized at various stages of disease progression.,387,572,high
ndro-mvp-v0.1.2-20260823,2026-08-23,ALS-R-022,ALS,28566164,outcome,ALS-R-022-O01,title,Cervical spinal cord and motor unit pathology in a canine model of SOD1-associated amyotrophic lateral sclerosis.,0,113,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,ALS-R-022,ALS,28566164,outcome,ALS-R-022-O02,abstract,"Degenerative myelopathy (DM), a naturally occurring disease in dogs, is quite similar to forms of ALS associated with SOD1 mutations and is likely to be a good model for these forms of the human disease.",183,386,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,ALS-R-022,ALS,28566164,outcome,ALS-R-022-O03,abstract,"Cervical spinal cord and the associated spinal nerve roots, ulnar nerve, and the extensor carpi radialis (ECR) muscle were obtained from Pembroke Welsh Corgi dogs (PWCs) with early and late stage DM and from age-matched unaffected PWCs.",573,809,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,ALS-R-022,ALS,28566164,outcome,ALS-R-022-O04,abstract,In early stage disease there was a substantial change in the ratio of the two main muscle fiber types and an increase in mean muscle fiber area in the ECR.,810,965,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,ALS-R-024,ALS,27666978,geography,ALS-R-024-G01,affiliation,"Centro de Pesquisa Pré-Clínica, Instituto do Cérebro do Rio Grande do Sul - Brain Institute (BraIns), Porto Alegre, RS, Brazil; Laboratório de Neurociências, Instituto do Cérebro do Rio Grande do Sul - Brain Institute (BraIns), Pontifícia Universidade Católica do Rio Grande do Sul (PUCRS), Porto Alegre, RS, Brazil.",0,316,high
ndro-mvp-v0.1.2-20260823,2026-08-23,ALS-R-024,ALS,27666978,intervention,ALS-R-024-I01,title,"Transplantation of bone marrow mononuclear cells prolongs survival, delays disease onset and progression and mitigates neuronal loss in pre-symptomatic, but not symptomatic ALS mice.",0,182,high
ndro-mvp-v0.1.2-20260823,2026-08-23,ALS-R-024,ALS,27666978,method_model,ALS-R-024-M01,abstract,This study verified the therapeutic potential of bone marrow mononuclear cells (BMMCs) in SOD1G93A mice.,155,259,high
ndro-mvp-v0.1.2-20260823,2026-08-23,ALS-R-024,ALS,27666978,outcome,ALS-R-024-O01,abstract,The effects were more significant for the EGFPBMMC-transplanted mice.,813,882,high
ndro-mvp-v0.1.2-20260823,2026-08-23,ALS-R-024,ALS,27666978,outcome,ALS-R-024-O02,abstract,"In late symptomatic mice, EGFPBMMCs promoted a discrete increase in survival, without other clinical improvements.",883,997,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,ALS-R-024,ALS,27666978,outcome,ALS-R-024-O03,abstract,"Despite positive behavioral effects observed in our study, the limited results we observed for late transplanted mice call for caution before clinical application of BMMCs in ALS.",1154,1333,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,ALS-R-024,ALS,27666978,population,ALS-R-024-P01,abstract,BMMCs were obtained from enhanced green fluorescent protein (EGFP) transgenic C57BL/6 mice (EGFPBMMCs) or from SOD1G93A transgenic mice (mSOD1BMMCs) and given to mice at the pre-symptomatic or late symptomatic stage.,260,476,high
ndro-mvp-v0.1.2-20260823,2026-08-23,ALS-R-026,ALS,26516189,entity,ALS-R-026-E01,title,"Folliculin, a tumor suppressor associated with Birt-Hogg-Dubé (BHD) syndrome, is a novel modifier of TDP-43 cytoplasmic translocation and aggregation.",0,150,high
ndro-mvp-v0.1.2-20260823,2026-08-23,ALS-R-026,ALS,26516189,entity,ALS-R-026-E02,abstract,TDP-43 was identified as the major component of ubiquitin and autophagosome-positive cytoplasmic inclusions in neurons in the large majority of amyotrophic lateral sclerosis (ALS) and frontotemporal lobar dementia (FTLD) patients.,0,230,high
ndro-mvp-v0.1.2-20260823,2026-08-23,ALS-R-026,ALS,26516189,geography,ALS-R-026-G01,affiliation,"Laboratory of Molecular Neuropathology, Jiangsu Key Laboratory of Translational Research and Therapy for Neuro-Psycho-Diseases and College of Pharmaceutical Sciences, Soochow University, Suzhou, Jiangsu 215021, China.",0,217,high
ndro-mvp-v0.1.2-20260823,2026-08-23,ALS-R-026,ALS,26516189,outcome,ALS-R-026-O01,title,"Folliculin, a tumor suppressor associated with Birt-Hogg-Dubé (BHD) syndrome, is a novel modifier of TDP-43 cytoplasmic translocation and aggregation.",0,150,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,ALS-R-026,ALS,26516189,outcome,ALS-R-026-O02,abstract,"It has been shown that a loss of nuclear TDP-43 in combination with enhanced cytoplasmic mislocalization of TDP-43, which is associated with accumulation of TDP-43 aggregates in the cytosol, is an early and key event in TDP-43-mediated neurodegeneration.",231,485,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,ALS-R-026,ALS,26516189,population,ALS-R-026-P01,abstract,TDP-43 was identified as the major component of ubiquitin and autophagosome-positive cytoplasmic inclusions in neurons in the large majority of amyotrophic lateral sclerosis (ALS) and frontotemporal lobar dementia (FTLD) patients.,0,230,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,ALS-R-030,ALS,25620680,entity,ALS-R-030-E01,abstract,a genomic interval spanning ARHGEF1,955,990,high
ndro-mvp-v0.1.2-20260823,2026-08-23,ALS-R-030,ALS,25620680,geography,ALS-R-030-G01,affiliation,"Trinity College Dublin, College Green, Dublin 2, Ireland",63,119,high
ndro-mvp-v0.1.2-20260823,2026-08-23,ALS-R-030,ALS,25620680,geography,ALS-R-030-G02,affiliation,"Royal Victoria Hospital, Belfast, Northern Ireland, United Kingdom",839,905,high
